phonon1,phonon2,distance
p-e:,z-e:,53.19282
p-e:,z-o,72.235679
p-e:,z-o:,72.856485
p-e:,ts-a,76.48282
p-e:,ts-a:,72.766237
p-e:,ts-i,65.324469
p-e:,ts-i:,63.576991
p-e:,ts-u,63.72238
p-e:,ts-u:,64.33365
p-e:,ts-e,57.480506
p-e:,ts-e:,52.908763
p-e:,ts-o,73.827902
p-e:,ts-o:,72.983773
p-e:,N,63.757688
p-e:,q,70.003168
p-e:,sp,66.325299
p-e:,a,75.316687
p-e:,a:,72.316563
p-e:,i,66.669008
p-e:,i:,63.576991
p-e:,u,64.851003
p-e:,u:,64.318244
p-e:,e,57.902037
p-e:,e:,53.780731
p-e:,o,67.364479
p-e:,o:,71.747553
p-o,b-a,77.933881
p-o,b-a:,73.616208
p-o,b-i,84.784203
p-o,b-i:,84.870724
p-o,b-u,69.732919
p-o,b-u:,74.504645
p-o,b-e,79.767822
p-o,b-e:,83.279801
p-o,b-o,59.761034
p-o,b-o:,62.55689
p-o,d-a,75.312633
p-o,d-a:,76.018213
p-o,d-i,84.784203
p-o,d-i:,84.870724
p-o,d-u,71.087699
p-o,d-u:,77.507687
p-o,d-e,79.890399
p-o,d-e:,83.279801
p-o,d-o,64.199508
p-o,d-o:,64.358727
p-o,f-a,69.089288
p-o,f-a:,73.616208
p-o,f-i,84.749769
p-o,f-i:,86.544512
p-o,f-u,70.483106
p-o,f-u:,74.504645
p-o,f-e,80.818679
p-o,f-e:,84.014835
p-o,f-o,60.333655
p-o,f-o:,62.654807
p-o,g-a,79.861754
p-o,g-a:,75.863295
p-o,g-i,83.227745
p-o,g-i:,90.434312
p-o,g-u,71.305941
p-o,g-u:,74.504645
p-o,g-e,80.768316
p-o,g-e:,85.79025
p-o,g-o,61.824959
p-o,g-o:,63.812186
p-o,h-a,69.089288
p-o,h-a:,71.174103
p-o,h-i,84.749769
p-o,h-i:,86.544512
p-o,h-u,71.621884
p-o,h-u:,74.504645
p-o,h-e,78.817241
p-o,h-e:,84.738331
p-o,h-o,60.333655
p-o,h-o:,62.654807
p-o,y-a,79.278175
p-o,y-a:,76.661873
p-o,y-i,86.006842
p-o,y-i:,89.356485
p-o,y-u,75.268902
p-o,y-u:,85.174933
p-o,y-e,81.967171
p-o,y-e:,85.168257
p-o,y-o,67.204475
p-o,y-o:,70.976669
p-o,k-a,72.597411
p-o,k-a:,71.458379
p-o,k-i,84.486679
p-o,k-i:,91.351378
p-o,k-u,71.327338
p-o,k-u:,74.504645
p-o,k-e,81.239882
p-o,k-e:,84.198996
p-o,k-o,60.939212
p-o,k-o:,62.301077
p-o,m-a,75.710399
p-o,m-a:,73.616208
p-o,m-i,81.02834
p-o,m-i:,83.792375
p-o,m-u,72.061321
p-o,m-u:,74.504645
p-o,m-e,84.90791
p-o,m-e:,86.18446
p-o,m-o,66.093952
p-o,m-o:,66.249248
p-o,n-a,76.189943
p-o,n-a:,76.018213
p-o,n-i,82.562775
p-o,n-i:,83.792375
p-o,n-u,74.454014
p-o,n-u:,77.507687
p-o,n-e,83.052348
p-o,n-e:,90.099454
p-o,n-o,67.643831
p-o,n-o:,65.413019
p-o,p-a,71.290744
p-o,p-a:,73.616208
p-o,p-i,83.512426
p-o,p-i:,86.544512
p-o,p-u,70.190763
p-o,p-u:,74.504645
p-o,p-e,80.634477
p-o,p-e:,84.014835
p-o,p-o,58.643671
p-o,p-o:,61.948002
p-o,r-a,79.640364
p-o,r-a:,75.863295
p-o,r-i,84.729723
p-o,r-i:,84.870724
p-o,r-u,75.223988
p-o,r-u:,81.138723
p-o,r-e,78.836167
p-o,r-e:,88.915435
p-o,r-o,68.270711
p-o,r-o:,70.077366
p-o,s-a,74.506761
p-o,s-a:,73.220628
p-o,s-i,84.749769
p-o,s-i:,86.544512
p-o,s-u,76.891822
p-o,s-u:,81.548521
p-o,s-e,79.557202
p-o,s-e:,81.956563
p-o,s-o,63.211839
p-o,s-o:,62.931226
p-o,t-a,74.817935
p-o,t-a:,73.379688
p-o,t-i,83.512426
p-o,t-i:,86.544512
p-o,t-u,74.02814
p-o,t-u:,77.507687
p-o,t-e,80.634477
p-o,t-e:,82.561943
p-o,t-o,63.211839
p-o,t-o:,63.11854
p-o,w-a,79.922501
p-o,w-a:,89.011648
p-o,w-i,84.784203
p-o,w-i:,84.870724
p-o,w-u,75.268902
p-o,w-u:,85.174933
p-o,w-e,81.967171
p-o,w-e:,88.915435
p-o,w-o,67.871199
p-o,w-o:,70.976669
p-o,z-a,75.257052
p-o,z-a:,75.863295
p-o,z-i,84.784203
p-o,z-i:,84.870724
p-o,z-u,81.119481
p-o,z-u:,81.548521
p-o,z-e,80.666032
p-o,z-e:,83.330123
p-o,z-o,64.897462
p-o,z-o:,65.437979
p-o,ts-a,74.506761
p-o,ts-a:,73.220628
p-o,ts-i,80.789637
p-o,ts-i:,86.544512
p-o,ts-u,79.357478
p-o,ts-u:,81.548521
p-o,ts-e,79.557202
p-o,ts-e:,81.956563
p-o,ts-o,63.528699
p-o,ts-o:,63.11854
p-o,N,72.027401
p-o,q,80.001062
p-o,sp,73.580261
p-o,a,74.178852
p-o,a:,71.458379
p-o,i,78.220244
p-o,i:,86.544512
p-o,u,70.405026
p-o,u:,74.504645
p-o,e,74.647766
p-o,e:,77.982382
p-o,o,61.129151
p-o,o:,62.703403
p-o:,b-a,75.249094
p-o:,b-a:,70.942822
p-o:,b-i,81.623301
p-o:,b-i:,81.766655
p-o:,b-u,69.476329
p-o:,b-u:,71.848291
p-o:,b-e,76.910583
p-o:,b-e:,79.141095
p-o:,b-o,58.510502
p-o:,b-o:,56.715275
p-o:,d-a,74.477581
p-o:,d-a:,73.039083
p-o:,d-i,81.623301
p-o:,d-i:,81.766655
p-o:,d-u,70.127874
p-o:,d-u:,75.662158
p-o:,d-e,78.077339
p-o:,d-e:,79.141095
p-o:,d-o,62.560934
p-o:,d-o:,60.500504
p-o:,f-a,68.42546
p-o:,f-a:,70.942822
p-o:,f-i,82.218061
p-o:,f-i:,84.112869
p-o:,f-u,70.089864
p-o:,f-u:,71.848291
p-o:,f-e,78.908235
p-o:,f-e:,79.936246
p-o:,f-o,59.41583
p-o:,f-o:,57.096328
p-o:,g-a,76.497014
p-o:,g-a:,73.365367
p-o:,g-i,79.960605
p-o:,g-i:,86.563459
p-o:,g-u,70.283071
p-o:,g-u:,71.848291
p-o:,g-e,77.586024
p-o:,g-e:,80.900396
p-o:,g-o,59.348508
p-o:,g-o:,57.862784
p-o:,h-a,68.42546
p-o:,h-a:,69.510525
p-o:,h-i,82.218061
p-o:,h-i:,84.112869
p-o:,h-u,70.734427
p-o:,h-u:,71.848291
p-o:,h-e,77.195758
p-o:,h-e:,80.434346
p-o:,h-o,59.41583
p-o:,h-o:,57.096328
p-o:,y-a,77.36841
p-o:,y-a:,74.228477
p-o:,y-i,83.173853
p-o:,y-i:,86.154899
p-o:,y-u,72.58692
p-o:,y-u:,76.796216
p-o:,y-e,78.613785
p-o:,y-e:,80.242964
p-o:,y-o,63.804754
p-o:,y-o:,64.153536
p-o:,k-a,72.308322
p-o:,k-a:,70.157805
p-o:,k-i,82.001621
p-o:,k-i:,86.748446
p-o:,k-u,70.760812
p-o:,k-u:,71.848291
p-o:,k-e,79.281858
p-o:,k-e:,80.169308
p-o:,k-o,59.736517
p-o:,k-o:,57.001122
p-o:,m-a,72.602127
p-o:,m-a:,70.942822
p-o:,m-i,77.03673
p-o:,m-i:,79.690224
p-o:,m-u,69.417241
p-o:,m-u:,71.848291
p-o:,m-e,80.155087
p-o:,m-e:,79.631341
p-o:,m-o,61.200959
p-o:,m-o:,60.636955
p-o:,n-a,74.107067
p-o:,n-a:,73.039083
p-o:,n-i,78.48017
p-o:,n-i:,79.690224
p-o:,n-u,72.26915
p-o:,n-u:,75.662158
p-o:,n-e,78.910914
p-o:,n-e:,81.829596
p-o:,n-o,63.447047
p-o:,n-o:,60.148124
p-o:,p-a,71.253907
p-o:,p-a:,70.942822
p-o:,p-i,81.438597
p-o:,p-i:,84.112869
p-o:,p-u,70.114595
p-o:,p-u:,71.848291
p-o:,p-e,77.898731
p-o:,p-e:,79.936246
p-o:,p-o,58.618599
p-o:,p-o:,55.654302
p-o:,r-a,76.312857
p-o:,r-a:,73.365367
p-o:,r-i,82.016764
p-o:,r-i:,81.766655
p-o:,r-u,74.560795
p-o:,r-u:,76.399941
p-o:,r-e,76.660826
p-o:,r-e:,81.342568
p-o:,r-o,63.578621
p-o:,r-o:,63.58944
p-o:,s-a,73.556265
p-o:,s-a:,72.195092
p-o:,s-i,82.218061
p-o:,s-i:,84.112869
p-o:,s-u,76.154497
p-o:,s-u:,79.787226
p-o:,s-e,78.302007
p-o:,s-e:,78.633243
p-o:,s-o,61.745683
p-o:,s-o:,59.498554
p-o:,t-a,73.856288
p-o:,t-a:,71.855331
p-o:,t-i,81.438597
p-o:,t-i:,84.112869
p-o:,t-u,72.296054
p-o:,t-u:,75.662158
p-o:,t-e,77.898731
p-o:,t-e:,79.169079
p-o:,t-o,61.745683
p-o:,t-o:,59.794245
p-o:,w-a,75.179973
p-o:,w-a:,77.840787
p-o:,w-i,81.623301
p-o:,w-i:,81.766655
p-o:,w-u,72.58692
p-o:,w-u:,76.796216
p-o:,w-e,78.613785
p-o:,w-e:,81.342568
p-o:,w-o,63.608061
p-o:,w-o:,64.153536
p-o:,z-a,74.414129
p-o:,z-a:,73.365367
p-o:,z-i,81.623301
p-o:,z-i:,81.766655
p-o:,z-u,80.179243
p-o:,z-u:,79.787226
p-o:,z-e,78.20378
p-o:,z-e:,79.185961
p-o:,z-o,63.230931
p-o:,z-o:,61.455897
p-o:,ts-a,73.556265
p-o:,ts-a:,72.195092
p-o:,ts-i,79.457106
p-o:,ts-i:,84.112869
p-o:,ts-u,79.35276
p-o:,ts-u:,79.787226
p-o:,ts-e,78.302007
p-o:,ts-e:,78.633243
p-o:,ts-o,61.876119
p-o:,ts-o:,59.794245
p-o:,N,70.131444
p-o:,q,80.160908
p-o:,sp,72.674799
p-o:,a,74.770023
p-o:,a:,70.157805
p-o:,i,77.661063
p-o:,i:,84.112869
p-o:,u,68.178094
p-o:,u:,71.848291
p-o:,e,73.982943
p-o:,e:,75.927716
p-o:,o,59.984621
p-o:,o:,57.574517
r-a,b-a,58.916893
r-a,b-a:,62.845592
r-a,b-i,83.417489
r-a,b-i:,85.940798
r-a,b-u,73.899422
r-a,b-u:,77.961206
r-a,b-e,73.15456
r-a,b-e:,79.54073
r-a,b-o,69.060741
r-a,b-o:,70.893195
r-a,d-a,58.877209
r-a,d-a:,61.32261
r-a,d-i,83.417489
r-a,d-i:,85.940798
r-a,d-u,71.614945
r-a,d-u:,78.17976
r-a,d-e,74.824344
r-a,d-e:,79.54073
r-a,d-o,68.509261
r-a,d-o:,71.048067
r-a,f-a,60.318588
r-a,f-a:,62.845592
r-a,f-i,84.473719
r-a,f-i:,84.811284
r-a,f-u,70.723111
r-a,f-u:,77.961206
r-a,f-e,76.239568
r-a,f-e:,79.823637
r-a,f-o,68.956238
r-a,f-o:,71.685083
r-a,g-a,58.271032
r-a,g-a:,61.298622
r-a,g-i,81.547436
r-a,g-i:,91.770791
r-a,g-u,73.028825
r-a,g-u:,77.961206
r-a,g-e,75.15936
r-a,g-e:,81.111183
r-a,g-o,68.629805
r-a,g-o:,71.13761
r-a,h-a,60.318588
r-a,h-a:,62.616913
r-a,h-i,84.473719
r-a,h-i:,84.811284
r-a,h-u,73.708968
r-a,h-u:,77.961206
r-a,h-e,74.079313
r-a,h-e:,80.505267
r-a,h-o,68.956238
r-a,h-o:,71.685083
r-a,y-a,58.650643
r-a,y-a:,61.983374
r-a,y-i,85.238012
r-a,y-i:,90.642905
r-a,y-u,75.361079
r-a,y-u:,77.923252
r-a,y-e,74.968739
r-a,y-e:,80.912823
r-a,y-o,67.39159
r-a,y-o:,69.938985
r-a,k-a,59.034391
r-a,k-a:,62.002933
r-a,k-i,81.926212
r-a,k-i:,92.645986
r-a,k-u,73.312669
r-a,k-u:,77.961206
r-a,k-e,77.258032
r-a,k-e:,80.604856
r-a,k-o,69.049232
r-a,k-o:,71.776645
r-a,m-a,60.089856
r-a,m-a:,62.845592
r-a,m-i,80.179966
r-a,m-i:,86.001101
r-a,m-u,69.251441
r-a,m-u:,77.961206
r-a,m-e,72.321039
r-a,m-e:,79.277304
r-a,m-o,68.097287
r-a,m-o:,71.258249
r-a,n-a,59.828454
r-a,n-a:,61.32261
r-a,n-i,82.503936
r-a,n-i:,86.001101
r-a,n-u,68.844786
r-a,n-u:,78.17976
r-a,n-e,71.915236
r-a,n-e:,78.961316
r-a,n-o,66.16321
r-a,n-o:,70.196949
r-a,p-a,59.999524
r-a,p-a:,62.845592
r-a,p-i,82.608939
r-a,p-i:,84.811284
r-a,p-u,70.682644
r-a,p-u:,77.961206
r-a,p-e,75.420861
r-a,p-e:,79.823637
r-a,p-o,69.341052
r-a,p-o:,71.718083
r-a,r-a,56.792734
r-a,r-a:,61.298622
r-a,r-i,83.810371
r-a,r-i:,85.940798
r-a,r-u,71.944662
r-a,r-u:,76.53922
r-a,r-e,72.766228
r-a,r-e:,78.293709
r-a,r-o,67.046928
r-a,r-o:,70.464455
r-a,s-a,58.567424
r-a,s-a:,61.440044
r-a,s-i,84.473719
r-a,s-i:,84.811284
r-a,s-u,73.172596
r-a,s-u:,80.398416
r-a,s-e,74.186856
r-a,s-e:,78.532449
r-a,s-o,68.39295
r-a,s-o:,70.863554
r-a,t-a,58.684287
r-a,t-a:,61.455447
r-a,t-i,82.608939
r-a,t-i:,84.811284
r-a,t-u,72.014236
r-a,t-u:,78.17976
r-a,t-e,75.420861
r-a,t-e:,80.390138
r-a,t-o,68.39295
r-a,t-o:,71.215413
r-a,w-a,59.242419
r-a,w-a:,64.090544
r-a,w-i,83.417489
r-a,w-i:,85.940798
r-a,w-u,75.361079
r-a,w-u:,77.923252
r-a,w-e,74.968739
r-a,w-e:,78.293709
r-a,w-o,66.08999
r-a,w-o:,69.938985
r-a,z-a,58.453855
r-a,z-a:,61.298622
r-a,z-i,83.417489
r-a,z-i:,85.940798
r-a,z-u,75.334492
r-a,z-u:,80.398416
r-a,z-e,74.620099
r-a,z-e:,78.066823
r-a,z-o,68.666153
r-a,z-o:,71.215237
r-a,ts-a,58.567424
r-a,ts-a:,61.440044
r-a,ts-i,83.214055
r-a,ts-i:,84.811284
r-a,ts-u,73.581092
r-a,ts-u:,80.398416
r-a,ts-e,74.186856
r-a,ts-e:,78.532449
r-a,ts-o,69.414775
r-a,ts-o:,71.215413
r-a,N,69.111067
r-a,q,71.414744
r-a,sp,67.054061
r-a,a,60.375998
r-a,a:,62.002933
r-a,i,76.654193
r-a,i:,84.811284
r-a,u,70.258107
r-a,u:,77.961206
r-a,e,72.486723
r-a,e:,70.131618
r-a,o,68.228026
r-a,o:,69.381442
r-a:,b-a,60.079569
r-a:,b-a:,57.503594
r-a:,b-i,81.471228
r-a:,b-i:,83.043574
r-a:,b-u,71.983247
r-a:,b-u:,71.966232
r-a:,b-e,72.344621
r-a:,b-e:,75.576354
r-a:,b-o,67.144186
r-a:,b-o:,68.86495
r-a:,d-a,58.680344
r-a:,d-a:,54.649221
r-a:,d-i,81.471228
r-a:,d-i:,83.043574
r-a:,d-u,70.176919
r-a:,d-u:,71.909406
r-a:,d-e,73.185353
r-a:,d-e:,75.576354
r-a:,d-o,67.382796
r-a:,d-o:,68.07703
r-a:,f-a,60.27718
r-a:,f-a:,57.503594
r-a:,f-i,81.96855
r-a:,f-i:,83.706836
r-a:,f-u,70.658622
r-a:,f-u:,71.966232
r-a:,f-e,73.929917
r-a:,f-e:,76.954511
r-a:,f-o,67.443934
r-a:,f-o:,69.533201
r-a:,g-a,58.638296
r-a:,g-a:,53.809827
r-a:,g-i,80.41654
r-a:,g-i:,86.491826
r-a:,g-u,70.927358
r-a:,g-u:,71.966232
r-a:,g-e,73.426787
r-a:,g-e:,77.207603
r-a:,g-o,67.092948
r-a:,g-o:,68.954811
r-a:,h-a,60.27718
r-a:,h-a:,56.909161
r-a:,h-i,81.96855
r-a:,h-i:,83.706836
r-a:,h-u,72.349078
r-a:,h-u:,71.966232
r-a:,h-e,72.869792
r-a:,h-e:,77.160132
r-a:,h-o,67.443934
r-a:,h-o:,69.533201
r-a:,y-a,59.113601
r-a:,y-a:,55.285153
r-a:,y-i,82.565881
r-a:,y-i:,85.965458
r-a:,y-u,73.317145
r-a:,y-u:,75.228722
r-a:,y-e,72.907013
r-a:,y-e:,75.83052
r-a:,y-o,67.171543
r-a:,y-o:,67.78408
r-a:,k-a,58.924885
r-a:,k-a:,55.823676
r-a:,k-i,80.846833
r-a:,k-i:,86.576453
r-a:,k-u,72.178818
r-a:,k-u:,71.966232
r-a:,k-e,74.577234
r-a:,k-e:,76.998338
r-a:,k-o,67.341443
r-a:,k-o:,69.580765
r-a:,m-a,60.018467
r-a:,m-a:,57.503594
r-a:,m-i,79.408542
r-a:,m-i:,83.060101
r-a:,m-u,69.241502
r-a:,m-u:,71.966232
r-a:,m-e,72.421699
r-a:,m-e:,75.877739
r-a:,m-o,67.152649
r-a:,m-o:,69.256182
r-a:,n-a,58.021712
r-a:,n-a:,54.649221
r-a:,n-i,80.542087
r-a:,n-i:,83.060101
r-a:,n-u,66.896508
r-a:,n-u:,71.909406
r-a:,n-e,71.699578
r-a:,n-e:,75.239844
r-a:,n-o,64.63271
r-a:,n-o:,67.40762
r-a:,p-a,59.848007
r-a:,p-a:,57.503594
r-a:,p-i,81.119219
r-a:,p-i:,83.706836
r-a:,p-u,70.599383
r-a:,p-u:,71.966232
r-a:,p-e,73.147195
r-a:,p-e:,76.954511
r-a:,p-o,67.301177
r-a:,p-o:,69.542969
r-a:,r-a,59.191306
r-a:,r-a:,53.809827
r-a:,r-i,81.777377
r-a:,r-i:,83.043574
r-a:,r-u,71.602541
r-a:,r-u:,71.196704
r-a:,r-e,71.80541
r-a:,r-e:,74.585581
r-a:,r-o,66.646709
r-a:,r-o:,68.613848
r-a:,s-a,58.552017
r-a:,s-a:,54.762423
r-a:,s-i,81.96855
r-a:,s-i:,83.706836
r-a:,s-u,71.979042
r-a:,s-u:,74.436203
r-a:,s-e,73.032462
r-a:,s-e:,74.390843
r-a:,s-o,67.195725
r-a:,s-o:,67.382969
r-a:,t-a,58.582183
r-a:,t-a:,55.602244
r-a:,t-i,81.119219
r-a:,t-i:,83.706836
r-a:,t-u,71.047125
r-a:,t-u:,71.909406
r-a:,t-e,73.147195
r-a:,t-e:,76.928486
r-a:,t-o,67.195725
r-a:,t-o:,68.158132
r-a:,w-a,60.124298
r-a:,w-a:,59.911467
r-a:,w-i,81.471228
r-a:,w-i:,83.043574
r-a:,w-u,73.317145
r-a:,w-u:,75.228722
r-a:,w-e,72.907013
r-a:,w-e:,74.585581
r-a:,w-o,64.661713
r-a:,w-o:,67.78408
r-a:,z-a,58.656779
r-a:,z-a:,53.809827
r-a:,z-i,81.471228
r-a:,z-i:,83.043574
r-a:,z-u,73.210563
r-a:,z-u:,74.436203
r-a:,z-e,72.757955
r-a:,z-e:,74.136014
r-a:,z-o,65.874971
r-a:,z-o:,67.781072
r-a:,ts-a,58.552017
r-a:,ts-a:,54.762423
r-a:,ts-i,81.195157
r-a:,ts-i:,83.706836
r-a:,ts-u,72.457134
r-a:,ts-u:,74.436203
r-a:,ts-e,73.032462
r-a:,ts-e:,74.390843
r-a:,ts-o,67.866452
r-a:,ts-o:,68.158132
r-a:,N,67.283105
r-a:,q,72.811903
r-a:,sp,66.979194
r-a:,a,61.116505
r-a:,a:,55.823676
r-a:,i,76.813879
r-a:,i:,83.706836
r-a:,u,68.786614
r-a:,u:,71.966232
r-a:,e,71.993543
r-a:,e:,70.613302
r-a:,o,66.881462
r-a:,o:,68.695177
r-i,b-a,90.325563
r-i,b-a:,89.2579
r-i,b-i,58.405145
r-i,b-i:,61.922309
r-i,b-u,71.065687
r-i,b-u:,72.755029
r-i,b-e,72.942446
r-i,b-e:,73.341646
r-i,b-o,74.382515
r-i,b-o:,80.787429
r-i,d-a,85.623043
r-i,d-a:,87.24116
r-i,d-i,58.405145
r-i,d-i:,61.922309
r-i,d-u,70.607046
r-i,d-u:,71.41698
r-i,d-e,73.109957
r-i,d-e:,73.341646
r-i,d-o,82.533968
r-i,d-o:,80.02648
r-i,f-a,81.470668
r-i,f-a:,89.2579
r-i,f-i,59.356239
r-i,f-i:,62.10484
r-i,f-u,70.071248
r-i,f-u:,72.755029
r-i,f-e,72.015258
r-i,f-e:,72.595683
r-i,f-o,74.036618
r-i,f-o:,81.40224
r-i,g-a,87.835099
r-i,g-a:,86.472522
r-i,g-i,59.024359
r-i,g-i:,62.886898
r-i,g-u,70.752174
r-i,g-u:,72.755029
r-i,g-e,69.832803
r-i,g-e:,71.017165
r-i,g-o,83.32523
r-i,g-o:,81.179303
r-i,h-a,81.470668
r-i,h-a:,82.464963
r-i,h-i,59.356239
r-i,h-i:,62.10484
r-i,h-u,70.752321
r-i,h-u:,72.755029
r-i,h-e,70.765922
r-i,h-e:,72.066531
r-i,h-o,74.036618
r-i,h-o:,81.40224
r-i,y-a,86.268511
r-i,y-a:,86.05668
r-i,y-i,60.33952
r-i,y-i:,62.616328
r-i,y-u,67.164522
r-i,y-u:,71.849631
r-i,y-e,71.537492
r-i,y-e:,71.548371
r-i,y-o,82.014126
r-i,y-o:,81.805889
r-i,k-a,85.518268
r-i,k-a:,82.264799
r-i,k-i,59.999395
r-i,k-i:,63.223397
r-i,k-u,71.198498
r-i,k-u:,72.755029
r-i,k-e,71.648764
r-i,k-e:,71.366608
r-i,k-o,73.65648
r-i,k-o:,80.768993
r-i,m-a,88.006634
r-i,m-a:,89.2579
r-i,m-i,61.356581
r-i,m-i:,61.575512
r-i,m-u,72.384464
r-i,m-u:,72.755029
r-i,m-e,74.765297
r-i,m-e:,74.080124
r-i,m-o,83.097971
r-i,m-o:,78.824241
r-i,n-a,85.082015
r-i,n-a:,87.24116
r-i,n-i,60.860302
r-i,n-i:,61.575512
r-i,n-u,70.221047
r-i,n-u:,71.41698
r-i,n-e,73.03955
r-i,n-e:,74.099074
r-i,n-o,82.658321
r-i,n-o:,79.619343
r-i,p-a,83.363351
r-i,p-a:,89.2579
r-i,p-i,59.041235
r-i,p-i:,62.10484
r-i,p-u,70.503481
r-i,p-u:,72.755029
r-i,p-e,72.673164
r-i,p-e:,72.595683
r-i,p-o,74.250675
r-i,p-o:,80.627913
r-i,r-a,87.946541
r-i,r-a:,86.472522
r-i,r-i,56.870353
r-i,r-i:,61.922309
r-i,r-u,70.283773
r-i,r-u:,72.014963
r-i,r-e,72.818126
r-i,r-e:,73.598326
r-i,r-o,82.187792
r-i,r-o:,83.721124
r-i,s-a,85.302321
r-i,s-a:,85.809649
r-i,s-i,59.356239
r-i,s-i:,62.10484
r-i,s-u,71.476529
r-i,s-u:,72.086844
r-i,s-e,73.354722
r-i,s-e:,73.117902
r-i,s-o,82.796487
r-i,s-o:,80.443112
r-i,t-a,86.133593
r-i,t-a:,86.52695
r-i,t-i,59.041235
r-i,t-i:,62.10484
r-i,t-u,70.938523
r-i,t-u:,71.41698
r-i,t-e,72.673164
r-i,t-e:,71.596859
r-i,t-o,82.796487
r-i,t-o:,80.417774
r-i,w-a,86.827412
r-i,w-a:,93.338318
r-i,w-i,58.405145
r-i,w-i:,61.922309
r-i,w-u,67.164522
r-i,w-u:,71.849631
r-i,w-e,71.537492
r-i,w-e:,73.598326
r-i,w-o,82.2332
r-i,w-o:,81.805889
r-i,z-a,85.742985
r-i,z-a:,86.472522
r-i,z-i,58.405145
r-i,z-i:,61.922309
r-i,z-u,72.068727
r-i,z-u:,72.086844
r-i,z-e,74.165162
r-i,z-e:,73.588238
r-i,z-o,81.992381
r-i,z-o:,80.397661
r-i,ts-a,85.302321
r-i,ts-a:,85.809649
r-i,ts-i,59.142851
r-i,ts-i:,62.10484
r-i,ts-u,71.331201
r-i,ts-u:,72.086844
r-i,ts-e,73.354722
r-i,ts-e:,73.117902
r-i,ts-o,81.9816
r-i,ts-o:,80.417774
r-i,N,68.48177
r-i,q,70.074462
r-i,sp,70.54344
r-i,a,78.014352
r-i,a:,82.264799
r-i,i,60.036397
r-i,i:,62.10484
r-i,u,69.718946
r-i,u:,72.755029
r-i,e,71.92388
r-i,e:,70.648051
r-i,o,73.051821
r-i,o:,78.435903
r-i:,b-a,90.054688
r-i:,b-a:,85.528179
r-i:,b-i,58.336093
r-i:,b-i:,53.97213
r-i:,b-u,71.920762
r-i:,b-u:,69.61509
r-i:,b-e,71.282143
r-i:,b-e:,67.734513
r-i:,b-o,72.381428
r-i:,b-o:,79.54292
r-i:,d-a,86.180489
r-i:,d-a:,84.58256
r-i:,d-i,58.336093
r-i:,d-i:,53.97213
r-i:,d-u,71.49153
r-i:,d-u:,68.846603
r-i:,d-e,72.376767
r-i:,d-e:,67.734513
r-i:,d-o,83.765343
r-i:,d-o:,79.754387
r-i:,f-a,82.508998
r-i:,f-a:,85.528179
r-i:,f-i,59.845178
r-i:,f-i:,54.950201
r-i:,f-u,71.403507
r-i:,f-u:,69.61509
r-i:,f-e,71.779201
r-i:,f-e:,67.053697
r-i:,f-o,72.700188
r-i:,f-o:,80.309925
r-i:,g-a,87.59544
r-i:,g-a:,84.322294
r-i:,g-i,58.562191
r-i:,g-i:,57.107989
r-i:,g-u,71.436769
r-i:,g-u:,69.61509
r-i:,g-e,66.871583
r-i:,g-e:,65.644832
r-i:,g-o,83.594272
r-i:,g-o:,79.873989
r-i:,h-a,82.508998
r-i:,h-a:,83.002114
r-i:,h-i,59.845178
r-i:,h-i:,54.950201
r-i:,h-u,71.948114
r-i:,h-u:,69.61509
r-i:,h-e,69.478213
r-i:,h-e:,66.738854
r-i:,h-o,72.700188
r-i:,h-o:,80.309925
r-i:,y-a,86.901416
r-i:,y-a:,84.069329
r-i:,y-i,60.227266
r-i:,y-i:,55.670266
r-i:,y-u,64.978974
r-i:,y-u:,71.270019
r-i:,y-e,69.452927
r-i:,y-e:,66.475804
r-i:,y-o,82.268029
r-i:,y-o:,80.627622
r-i:,k-a,86.108175
r-i:,k-a:,82.788642
r-i:,k-i,59.77604
r-i:,k-i:,57.227654
r-i:,k-u,72.254167
r-i:,k-u:,69.61509
r-i:,k-e,70.637399
r-i:,k-e:,66.266917
r-i:,k-o,72.699543
r-i:,k-o:,79.894266
r-i:,m-a,88.045808
r-i:,m-a:,85.528179
r-i:,m-i,61.02558
r-i:,m-i:,55.142356
r-i:,m-u,73.621471
r-i:,m-u:,69.61509
r-i:,m-e,71.560805
r-i:,m-e:,67.094362
r-i:,m-o,83.875311
r-i:,m-o:,78.604002
r-i:,n-a,84.768099
r-i:,n-a:,84.58256
r-i:,n-i,60.149236
r-i:,n-i:,55.142356
r-i:,n-u,69.508771
r-i:,n-u:,68.846603
r-i:,n-e,69.120517
r-i:,n-e:,67.013412
r-i:,n-o,82.874217
r-i:,n-o:,79.099417
r-i:,p-a,84.744198
r-i:,p-a:,85.528179
r-i:,p-i,59.02458
r-i:,p-i:,54.950201
r-i:,p-u,71.704872
r-i:,p-u:,69.61509
r-i:,p-e,72.06412
r-i:,p-e:,67.053697
r-i:,p-o,72.724866
r-i:,p-o:,79.35499
r-i:,r-a,87.795608
r-i:,r-a:,84.322294
r-i:,r-i,58.538964
r-i:,r-i:,53.97213
r-i:,r-u,73.067721
r-i:,r-u:,67.957092
r-i:,r-e,71.078111
r-i:,r-e:,67.162516
r-i:,r-o,83.577902
r-i:,r-o:,84.656702
r-i:,s-a,85.779149
r-i:,s-a:,84.199236
r-i:,s-i,59.845178
r-i:,s-i:,54.950201
r-i:,s-u,73.071452
r-i:,s-u:,69.991542
